,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal
22,KCODENVE658,America/Denver,2021-06-02T18:49:42Z,2021-06-02 12:49:42,1622659782,39.69437,-105.070053,,,81,28,26,27,0,80,79,80,6,2,4,9,6,7,44,42,43,80,79,80,79,78,79,30.03,30.02,-0.13,0.0,0.0
23,KCODENVE658,America/Denver,2021-06-02T18:54:56Z,2021-06-02 12:54:56,1622660096,39.69437,-105.070053,,,71,28,26,27,0,81,79,80,9,3,5,9,3,8,44,43,44,81,79,80,80,78,79,30.02,30.02,0.0,0.0,0.0
24,KCODENVE658,America/Denver,2021-06-02T18:59:52Z,2021-06-02 12:59:52,1622660392,39.69437,-105.070053,,,44,28,27,27,0,82,80,81,9,1,4,9,1,5,45,43,44,82,80,81,80,79,80,30.02,30.02,0.0,0.0,0.0
25,KCODENVE658,America/Denver,2021-06-02T19:04:48Z,2021-06-02 13:04:48,1622660688,39.69437,-105.070053,,,55,27,26,26,0,82,80,81,8,2,5,9,4,7,44,43,44,82,80,81,80,79,80,30.02,30.02,0.0,0.0,0.0
26,KCODENVE658,America/Denver,2021-06-02T19:09:44Z,2021-06-02 13:09:44,1622660984,39.69437,-105.070053,,,76,28,27,27,0,81,80,81,11,4,6,11,7,10,44,43,44,81,80,81,80,79,79,30.02,30.02,0.0,0.0,0.0
27,KCODENVE658,America/Denver,2021-06-02T19:14:59Z,2021-06-02 13:14:59,1622661299,39.69437,-105.070053,,,86,30,28,29,1,80,78,79,10,2,5,11,2,7,45,43,44,80,78,79,78,77,78,30.02,30.02,0.0,0.0,0.0
28,KCODENVE658,America/Denver,2021-06-02T19:19:55Z,2021-06-02 13:19:55,1622661595,39.69437,-105.070053,,,83,30,28,29,1,79,78,79,10,6,7,10,9,9,45,43,44,79,78,79,78,77,78,30.02,30.02,0.0,0.0,0.0
29,KCODENVE658,America/Denver,2021-06-02T19:24:51Z,2021-06-02 13:24:51,1622661891,39.69437,-105.070053,,,92,32,29,30,1,78,76,77,7,0,2,9,3,5,45,42,43,78,76,77,77,75,75,30.02,30.02,0.0,0.0,0.0
30,KCODENVE658,America/Denver,2021-06-02T19:29:48Z,2021-06-02 13:29:48,1622662188,39.69437,-105.070053,,,138,32,30,30,1,78,76,77,5,2,4,5,4,5,44,43,44,78,76,77,77,75,76,30.02,30.02,0.0,0.0,0.0
31,KCODENVE658,America/Denver,2021-06-02T19:34:45Z,2021-06-02 13:34:45,1622662485,39.69437,-105.070053,,,80,30,29,29,1,79,78,79,10,5,7,10,6,10,44,44,44,79,78,79,78,77,78,30.02,30.02,0.0,0.0,0.0
32,KCODENVE658,America/Denver,2021-06-02T19:39:58Z,2021-06-02 13:39:58,1622662798,39.69437,-105.070053,,,70,30,29,29,1,79,78,79,8,4,6,10,8,9,45,44,44,79,78,79,78,77,78,30.02,30.02,0.0,0.0,0.0
33,KCODENVE658,America/Denver,2021-06-02T19:44:45Z,2021-06-02 13:44:45,1622663085,39.69437,-105.070053,,,77,29,29,29,1,79,79,79,11,4,7,11,4,10,44,44,44,79,79,79,78,78,78,30.02,30.02,0.0,0.0,0.0
34,KCODENVE658,America/Denver,2021-06-02T19:49:52Z,2021-06-02 13:49:52,1622663392,39.69437,-105.070053,,,66,30,29,29,1,79,78,79,11,1,5,11,5,7,45,44,44,79,78,79,78,77,78,30.02,30.02,0.0,0.0,0.0
35,KCODENVE658,America/Denver,2021-06-02T19:54:48Z,2021-06-02 13:54:48,1622663688,39.69437,-105.070053,,,0,31,30,30,1,78,78,78,7,2,4,9,4,6,45,44,45,78,78,78,77,77,77,30.02,30.01,-0.13,0.0,0.0
36,KCODENVE658,America/Denver,2021-06-02T19:59:45Z,2021-06-02 13:59:45,1622663985,39.69437,-105.070053,,,70,31,30,30,1,80,79,79,10,5,7,10,6,8,46,45,45,80,79,79,79,78,78,30.01,30.01,0.0,0.0,0.0
37,KCODENVE658,America/Denver,2021-06-02T20:04:57Z,2021-06-02 14:04:57,1622664297,39.69437,-105.070053,,,5,30,30,30,1,79,78,79,7,0,4,10,7,8,45,44,45,79,78,79,78,77,78,30.01,30.01,0.0,0.0,0.0
38,KCODENVE658,America/Denver,2021-06-02T20:09:53Z,2021-06-02 14:09:53,1622664593,39.69437,-105.070053,,,75,31,29,29,1,81,79,80,5,0,3,7,2,4,47,44,45,81,79,80,80,78,79,30.01,30.01,0.0,0.0,0.0
39,KCODENVE658,America/Denver,2021-06-02T20:14:49Z,2021-06-02 14:14:49,1622664889,39.69437,-105.070053,,,54,29,28,28,0,82,81,81,8,3,5,8,4,7,47,45,46,82,81,81,80,80,80,30.01,30.0,-0.13,0.0,0.0
40,KCODENVE658,America/Denver,2021-06-02T20:19:45Z,2021-06-02 14:19:45,1622665185,39.69437,-105.070053,,,58,31,29,29,1,81,78,79,5,1,3,8,5,5,46,44,45,81,78,79,80,77,78,30.0,30.0,0.0,0.0,0.0
41,KCODENVE658,America/Denver,2021-06-02T20:24:59Z,2021-06-02 14:24:59,1622665499,39.69437,-105.070053,,,79,30,29,29,1,80,79,80,9,3,5,9,3,6,45,45,45,80,79,80,80,78,79,30.0,30.0,0.0,0.0,0.0
42,KCODENVE658,America/Denver,2021-06-02T20:29:58Z,2021-06-02 14:29:58,1622665798,39.69437,-105.070053,,,68,29,28,28,1,80,79,80,9,3,6,9,4,9,45,44,44,80,79,80,80,78,79,30.0,30.0,0.0,0.0,0.0
43,KCODENVE658,America/Denver,2021-06-02T20:34:54Z,2021-06-02 14:34:54,1622666094,39.69437,-105.070053,,,67,29,28,28,1,81,79,80,8,2,5,9,7,8,45,43,44,81,79,80,80,78,79,30.0,30.0,0.0,0.0,0.0
44,KCODENVE658,America/Denver,2021-06-02T20:39:49Z,2021-06-02 14:39:49,1622666389,39.69437,-105.070053,,,86,29,28,28,1,80,80,80,9,5,6,9,5,7,44,44,44,80,80,80,79,79,79,30.0,30.0,0.0,0.0,0.0
45,KCODENVE658,America/Denver,2021-06-02T20:44:46Z,2021-06-02 14:44:46,1622666686,39.69437,-105.070053,,,74,28,28,28,1,80,79,80,6,0,3,9,5,6,44,43,44,80,79,80,79,78,79,30.0,30.0,0.0,0.0,0.0
46,KCODENVE658,America/Denver,2021-06-02T20:49:59Z,2021-06-02 14:49:59,1622666999,39.69437,-105.070053,,,31,28,27,27,0,82,80,81,7,3,4,7,4,6,44,43,44,82,80,81,80,79,80,30.0,29.99,-0.12,0.0,0.0
47,KCODENVE658,America/Denver,2021-06-02T20:54:57Z,2021-06-02 14:54:57,1622667297,39.69437,-105.070053,,,72,28,27,27,1,82,81,81,7,3,5,7,5,6,45,44,44,82,81,81,80,80,80,30.0,29.99,0.13,0.0,0.0
48,KCODENVE658,America/Denver,2021-06-02T20:59:53Z,2021-06-02 14:59:53,1622667593,39.69437,-105.070053,,,57,28,28,28,1,81,80,81,8,4,5,8,5,7,45,44,45,81,80,81,80,79,80,30.0,30.0,0.0,0.0,0.0
49,KCODENVE658,America/Denver,2021-06-02T21:04:49Z,2021-06-02 15:04:49,1622667889,39.69437,-105.070053,,,79,29,28,28,1,80,80,80,9,2,5,9,7,9,45,44,44,80,80,80,79,79,79,30.0,30.0,0.0,0.0,0.0
50,KCODENVE658,America/Denver,2021-06-02T21:09:43Z,2021-06-02 15:09:43,1622668183,39.69437,-105.070053,,,254,29,28,28,1,80,79,80,6,3,4,9,6,6,45,44,44,80,79,80,79,78,79,30.0,29.99,-0.13,0.0,0.0
51,KCODENVE658,America/Denver,2021-06-02T21:14:58Z,2021-06-02 15:14:58,1622668498,39.69437,-105.070053,,,44,30,28,28,1,82,79,80,6,0,3,6,2,5,45,44,45,82,79,80,80,78,79,29.99,29.99,0.0,0.0,0.0
52,KCODENVE658,America/Denver,2021-06-02T21:19:59Z,2021-06-02 15:19:59,1622668799,39.69437,-105.070053,,,94,30,28,28,0,82,81,82,8,3,5,8,6,7,47,45,46,82,81,82,80,80,80,29.99,29.99,0.0,0.0,0.0
53,KCODENVE658,America/Denver,2021-06-02T21:24:50Z,2021-06-02 15:24:50,1622669090,39.69437,-105.070053,,,94,30,28,28,1,81,79,80,8,1,4,8,5,6,45,44,44,81,79,80,80,78,79,29.99,29.99,0.0,0.0,0.0
54,KCODENVE658,America/Denver,2021-06-02T21:29:46Z,2021-06-02 15:29:46,1622669386,39.69437,-105.070053,,,41,28,28,28,1,81,80,81,8,1,4,8,5,6,45,44,44,81,80,81,80,79,80,29.99,29.99,0.0,0.0,0.0
55,KCODENVE658,America/Denver,2021-06-02T21:34:42Z,2021-06-02 15:34:42,1622669682,39.69437,-105.070053,,,39,30,27,27,1,82,79,81,6,2,4,6,4,5,45,44,45,82,79,81,80,78,80,29.99,29.99,0.0,0.0,0.0
56,KCODENVE658,America/Denver,2021-06-02T21:39:56Z,2021-06-02 15:39:56,1622669996,39.69437,-105.070053,,,9,27,27,27,1,82,81,81,9,2,6,9,5,7,45,44,44,82,81,81,80,80,80,29.99,29.99,0.0,0.0,0.0
57,KCODENVE658,America/Denver,2021-06-02T21:44:53Z,2021-06-02 15:44:53,1622670293,39.69437,-105.070053,,,42,27,27,27,1,82,81,82,8,2,5,8,3,7,45,44,44,82,81,82,80,80,80,29.99,29.99,0.0,0.0,0.0
58,KCODENVE658,America/Denver,2021-06-02T21:49:49Z,2021-06-02 15:49:49,1622670589,39.69437,-105.070053,,,65,28,27,27,1,81,80,81,9,4,5,9,5,8,44,43,44,81,80,81,80,79,80,29.99,29.99,0.0,0.0,0.0
59,KCODENVE658,America/Denver,2021-06-02T21:54:44Z,2021-06-02 15:54:44,1622670884,39.69437,-105.070053,,,67,28,27,27,1,80,80,80,7,2,5,9,6,7,44,43,44,80,80,80,79,79,79,29.99,29.99,0.0,0.0,0.0
60,KCODENVE658,America/Denver,2021-06-02T21:59:59Z,2021-06-02 15:59:59,1622671199,39.69437,-105.070053,,,24,28,27,27,1,82,80,81,6,1,4,7,1,5,45,44,44,82,80,81,80,79,79,29.99,29.98,-0.12,0.0,0.0
61,KCODENVE658,America/Denver,2021-06-02T22:04:55Z,2021-06-02 16:04:55,1622671495,39.69437,-105.070053,,,70,28,27,27,1,82,81,81,7,2,4,7,3,6,45,44,44,82,81,81,80,80,80,29.98,29.98,0.0,0.0,0.0
62,KCODENVE658,America/Denver,2021-06-02T22:09:51Z,2021-06-02 16:09:51,1622671791,39.69437,-105.070053,,,246,29,28,28,1,82,79,81,7,2,5,7,5,6,45,44,45,82,79,81,80,78,79,29.98,29.98,0.0,0.0,0.0
63,KCODENVE658,America/Denver,2021-06-02T22:14:47Z,2021-06-02 16:14:47,1622672087,39.69437,-105.070053,,,16,28,27,27,1,82,81,81,6,2,4,7,5,6,45,44,45,82,81,81,80,80,80,29.98,29.98,0.0,0.0,0.0
64,KCODENVE658,America/Denver,2021-06-02T22:19:43Z,2021-06-02 16:19:43,1622672383,39.69437,-105.070053,,,320,27,27,27,0,83,81,82,4,1,3,6,2,4,46,44,45,83,81,82,81,80,80,29.98,29.98,0.0,0.0,0.0
65,KCODENVE658,America/Denver,2021-06-02T22:24:58Z,2021-06-02 16:24:58,1622672698,39.69437,-105.070053,,,293,30,27,27,0,83,80,82,6,1,3,6,3,4,46,44,45,83,80,82,81,79,80,29.98,29.98,0.0,0.0,0.0
66,KCODENVE658,America/Denver,2021-06-02T22:29:59Z,2021-06-02 16:29:59,1622672999,39.69437,-105.070053,,,12,29,28,28,0,83,82,83,5,1,3,5,2,4,47,46,46,83,82,83,81,80,81,29.98,29.98,0.0,0.0,0.0
67,KCODENVE658,America/Denver,2021-06-02T22:34:50Z,2021-06-02 16:34:50,1622673290,39.69437,-105.070053,,,54,29,28,28,0,83,82,82,7,2,5,7,2,6,47,46,46,83,82,82,81,80,81,29.98,29.98,0.0,0.0,0.0
68,KCODENVE658,America/Denver,2021-06-02T22:39:47Z,2021-06-02 16:39:47,1622673587,39.69437,-105.070053,,,82,30,28,28,0,83,81,82,8,3,5,8,4,6,47,46,46,83,81,82,81,80,80,29.98,29.98,0.0,0.0,0.0
69,KCODENVE658,America/Denver,2021-06-02T22:44:44Z,2021-06-02 16:44:44,1622673884,39.69437,-105.070053,,,64,30,29,29,1,82,81,81,9,1,5,9,5,7,47,46,46,82,81,81,80,80,80,29.98,29.98,0.0,0.0,0.0
70,KCODENVE658,America/Denver,2021-06-02T22:49:59Z,2021-06-02 16:49:59,1622674199,39.69437,-105.070053,,,28,29,29,29,1,81,80,80,7,1,4,9,2,7,45,45,45,81,80,80,80,79,79,29.98,29.98,0.0,0.0,0.0
71,KCODENVE658,America/Denver,2021-06-02T22:54:53Z,2021-06-02 16:54:53,1622674493,39.69437,-105.070053,,,51,30,29,29,0,81,80,81,9,2,5,9,4,7,47,45,46,81,80,81,80,79,80,29.98,29.98,0.0,0.0,0.0
72,KCODENVE658,America/Denver,2021-06-02T22:59:49Z,2021-06-02 16:59:49,1622674789,39.69437,-105.070053,,,26,30,29,29,0,81,81,81,6,3,5,9,4,6,47,46,47,81,81,81,80,80,80,29.98,29.98,0.0,0.0,0.0
73,KCODENVE658,America/Denver,2021-06-02T23:04:47Z,2021-06-02 17:04:47,1622675087,39.69437,-105.070053,,,64,30,29,29,0,81,80,80,6,2,4,6,3,5,46,45,46,81,80,80,80,79,80,29.98,29.98,0.0,0.0,0.0
74,KCODENVE658,America/Denver,2021-06-02T23:09:59Z,2021-06-02 17:09:59,1622675399,39.69437,-105.070053,,,85,32,30,30,0,80,78,79,6,3,4,6,6,6,46,46,46,80,78,79,79,77,78,29.98,29.98,0.0,0.0,0.0
75,KCODENVE658,America/Denver,2021-06-02T23:14:58Z,2021-06-02 17:14:58,1622675698,39.69437,-105.070053,,,87,33,32,32,1,78,77,78,6,2,4,6,5,6,46,45,46,78,77,78,77,76,77,29.98,29.98,0.0,0.0,0.0
76,KCODENVE658,America/Denver,2021-06-02T23:19:53Z,2021-06-02 17:19:53,1622675993,39.69437,-105.070053,,,71,32,32,32,1,77,77,77,4,0,2,6,4,4,45,45,45,77,77,77,76,75,76,29.98,29.98,0.0,0.0,0.0
77,KCODENVE658,America/Denver,2021-06-02T23:24:49Z,2021-06-02 17:24:49,1622676289,39.69437,-105.070053,,,324,31,30,30,1,80,78,79,4,0,2,4,1,3,46,45,45,80,78,79,79,77,78,29.98,29.98,0.0,0.0,0.0
78,KCODENVE658,America/Denver,2021-06-02T23:29:45Z,2021-06-02 17:29:45,1622676585,39.69437,-105.070053,,,20,32,31,31,1,79,79,79,7,3,5,7,4,6,46,46,46,79,79,79,78,78,78,29.98,29.98,0.0,0.0,0.0
79,KCODENVE658,America/Denver,2021-06-02T23:34:58Z,2021-06-02 17:34:58,1622676898,39.69437,-105.070053,,,61,32,32,32,1,79,79,79,11,5,7,11,7,10,47,46,46,79,79,79,78,78,78,29.98,29.98,0.0,0.0,0.0
80,KCODENVE658,America/Denver,2021-06-02T23:39:54Z,2021-06-02 17:39:54,1622677194,39.69437,-105.070053,,,87,34,32,33,1,78,76,77,8,2,5,11,8,9,46,46,46,78,76,77,77,75,76,29.98,29.98,0.0,0.0,0.0
81,KCODENVE658,America/Denver,2021-06-02T23:44:54Z,2021-06-02 17:44:54,1622677494,39.69437,-105.070053,,,93,35,33,33,1,77,76,77,8,3,5,8,6,7,47,46,46,77,76,77,76,75,76,29.98,29.98,0.0,0.0,0.0
82,KCODENVE658,America/Denver,2021-06-02T23:49:47Z,2021-06-02 17:49:47,1622677787,39.69437,-105.070053,,,96,35,33,33,1,78,76,77,6,2,4,8,3,5,47,46,46,78,76,77,77,75,76,29.98,29.98,0.0,0.0,0.0
83,KCODENVE658,America/Denver,2021-06-02T23:54:45Z,2021-06-02 17:54:45,1622678085,39.69437,-105.070053,,,65,33,33,33,1,77,76,76,8,2,5,8,5,6,46,45,45,77,76,76,76,75,75,29.98,29.98,0.0,0.0,0.0
84,KCODENVE658,America/Denver,2021-06-02T23:59:57Z,2021-06-02 17:59:57,1622678397,39.69437,-105.070053,,,34,33,32,32,1,78,76,77,5,0,3,8,2,4,46,45,45,78,76,77,77,75,76,29.98,29.98,0.0,0.0,0.0
85,KCODENVE658,America/Denver,2021-06-03T00:04:55Z,2021-06-02 18:04:55,1622678695,39.69437,-105.070053,,,323,33,32,32,1,79,78,78,5,0,3,5,1,4,47,46,46,79,78,78,78,77,77,29.98,29.98,0.0,0.0,0.0
86,KCODENVE658,America/Denver,2021-06-03T00:09:49Z,2021-06-02 18:09:49,1622678989,39.69437,-105.070053,,,89,34,33,33,1,78,77,78,4,2,3,5,4,4,47,46,46,78,77,78,77,76,77,29.98,29.98,0.0,0.0,0.0
87,KCODENVE658,America/Denver,2021-06-03T00:14:45Z,2021-06-02 18:14:45,1622679285,39.69437,-105.070053,,,47,33,33,33,1,78,77,78,6,1,4,6,5,6,47,46,46,78,77,78,77,76,77,29.98,29.97,-0.13,0.0,0.0
88,KCODENVE658,America/Denver,2021-06-03T00:19:53Z,2021-06-02 18:19:53,1622679593,39.69437,-105.070053,,,47,34,32,33,1,78,77,77,6,0,3,6,6,6,47,45,46,78,77,77,77,76,76,29.97,29.97,0.0,0.0,0.0
89,KCODENVE658,America/Denver,2021-06-03T00:24:58Z,2021-06-02 18:24:58,1622679898,39.69437,-105.070053,,,114,34,32,33,1,78,77,77,2,0,1,6,0,3,47,45,46,78,77,77,76,75,76,29.97,29.97,0.0,0.0,0.0
90,KCODENVE658,America/Denver,2021-06-03T00:29:55Z,2021-06-02 18:29:55,1622680195,39.69437,-105.070053,,,101,35,33,33,1,77,77,77,5,0,2,5,0,3,47,46,46,77,77,77,76,76,76,29.97,29.97,0.0,0.0,0.0
91,KCODENVE658,America/Denver,2021-06-03T00:34:13Z,2021-06-02 18:34:13,1622680453,39.69437,-105.070053,,,90,34,33,33,1,77,76,77,4,1,3,5,3,4,47,46,46,77,76,77,76,75,76,29.98,29.97,0.15,0.0,0.0
92,KCODENVE658,America/Denver,2021-06-03T00:39:32Z,2021-06-02 18:39:32,1622680772,39.69437,-105.070053,,,83,34,33,33,1,77,76,76,3,1,2,4,3,3,46,46,46,77,76,76,76,75,75,29.98,29.98,0.0,0.0,0.0
93,KCODENVE658,America/Denver,2021-06-03T00:44:58Z,2021-06-02 18:44:58,1622681098,39.69437,-105.070053,,,94,34,34,34,1,76,76,76,5,3,4,5,3,5,46,46,46,76,76,76,75,75,75,29.98,29.98,0.0,0.0,0.0
94,KCODENVE658,America/Denver,2021-06-03T00:49:54Z,2021-06-02 18:49:54,1622681394,39.69437,-105.070053,,,96,34,34,34,1,76,76,76,4,0,2,5,1,4,46,45,45,76,76,76,75,75,75,29.98,29.98,0.0,0.0,0.0
95,KCODENVE658,America/Denver,2021-06-03T00:54:51Z,2021-06-02 18:54:51,1622681691,39.69437,-105.070053,,,340,34,32,32,1,78,76,77,5,1,3,5,3,4,46,45,45,78,76,77,77,74,76,29.98,29.98,0.0,0.0,0.0
96,KCODENVE658,America/Denver,2021-06-03T00:59:46Z,2021-06-02 18:59:46,1622681986,39.69437,-105.070053,,,47,34,33,33,1,78,77,77,6,1,3,6,2,5,47,45,46,78,77,77,77,75,76,29.98,29.98,0.0,0.0,0.0
97,KCODENVE658,America/Denver,2021-06-03T01:04:48Z,2021-06-02 19:04:48,1622682288,39.69437,-105.070053,,,23,33,32,32,1,78,76,77,4,1,2,6,1,3,46,45,45,78,76,77,76,75,76,29.98,29.98,0.0,0.0,0.0
98,KCODENVE658,America/Denver,2021-06-03T01:09:57Z,2021-06-02 19:09:57,1622682597,39.69437,-105.070053,,,87,34,33,33,1,76,75,76,6,0,3,6,1,4,46,45,45,76,75,76,75,74,75,29.98,29.98,0.0,0.0,0.0
