,stationID,tz,obsTimeUtc,obsTimeLocal,epoch,lat,lon,solarRadiationHigh,uvHigh,winddirAvg,humidityHigh,humidityLow,humidityAvg,qcStatus,tempHigh,tempLow,tempAvg,windspeedHigh,windspeedLow,windspeedAvg,windgustHigh,windgustLow,windgustAvg,dewptHigh,dewptLow,dewptAvg,windchillHigh,windchillLow,windchillAvg,heatindexHigh,heatindexLow,heatindexAvg,pressureMax,pressureMin,pressureTrend,precipRate,precipTotal
12,KCODENVE658,America/Denver,2023-06-01T07:04:43Z,2023-06-01 01:04:43,1685603083,39.69437,-105.070053,,,180,83,82,82,1,55,55,55,0,0,0,0,0,0,50,50,50,55,55,55,55,55,55,29.81,29.8,-0.13,0.0,0.0
13,KCODENVE658,America/Denver,2023-06-01T07:09:56Z,2023-06-01 01:09:56,1685603396,39.69437,-105.070053,,,180,83,83,83,1,55,55,55,0,0,0,0,0,0,50,50,50,55,55,55,55,55,55,29.81,29.8,0.12,0.0,0.0
14,KCODENVE658,America/Denver,2023-06-01T07:14:52Z,2023-06-01 01:14:52,1685603692,39.69437,-105.070053,,,203,83,83,83,1,55,55,55,0,0,0,0,0,0,50,50,50,55,55,55,55,55,55,29.81,29.81,0.0,0.0,0.0
15,KCODENVE658,America/Denver,2023-06-01T07:19:48Z,2023-06-01 01:19:48,1685603988,39.69437,-105.070053,,,180,83,83,83,1,55,55,55,0,0,0,0,0,0,50,50,50,55,55,55,55,55,55,29.81,29.81,0.0,0.0,0.0
16,KCODENVE658,America/Denver,2023-06-01T07:24:47Z,2023-06-01 01:24:47,1685604287,39.69437,-105.070053,,,203,83,83,83,1,55,55,55,0,0,0,0,0,0,50,50,50,55,55,55,55,55,55,29.81,29.8,-0.13,0.0,0.0
17,KCODENVE658,America/Denver,2023-06-01T07:29:59Z,2023-06-01 01:29:59,1685604599,39.69437,-105.070053,,,180,83,83,83,1,55,55,55,0,0,0,0,0,0,50,50,50,55,55,55,55,55,55,29.8,29.8,0.0,0.0,0.0
18,KCODENVE658,America/Denver,2023-06-01T07:34:58Z,2023-06-01 01:34:58,1685604898,39.69437,-105.070053,,,203,83,83,83,1,55,54,55,0,0,0,0,0,0,50,49,49,55,54,55,55,54,55,29.8,29.8,0.0,0.0,0.0
19,KCODENVE658,America/Denver,2023-06-01T07:39:52Z,2023-06-01 01:39:52,1685605192,39.69437,-105.070053,,,180,83,83,83,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.8,29.79,-0.13,0.0,0.0
20,KCODENVE658,America/Denver,2023-06-01T07:44:11Z,2023-06-01 01:44:11,1685605451,39.69437,-105.070053,,,225,84,83,83,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.79,29.79,0.0,0.0,0.0
21,KCODENVE658,America/Denver,2023-06-01T07:49:26Z,2023-06-01 01:49:26,1685605766,39.69437,-105.070053,,,203,84,84,84,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.79,29.79,0.0,0.0,0.0
22,KCODENVE658,America/Denver,2023-06-01T07:54:57Z,2023-06-01 01:54:57,1685606097,39.69437,-105.070053,,,158,84,84,84,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.79,29.79,0.0,0.0,0.0
23,KCODENVE658,America/Denver,2023-06-01T07:59:53Z,2023-06-01 01:59:53,1685606393,39.69437,-105.070053,,,90,85,84,84,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.79,29.78,-0.13,0.0,0.0
24,KCODENVE658,America/Denver,2023-06-01T08:04:49Z,2023-06-01 02:04:49,1685606689,39.69437,-105.070053,,,45,85,85,85,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.78,29.78,0.0,0.0,0.0
25,KCODENVE658,America/Denver,2023-06-01T08:09:45Z,2023-06-01 02:09:45,1685606985,39.69437,-105.070053,,,90,85,85,85,1,54,54,54,0,0,0,0,0,0,49,49,49,54,54,54,54,54,54,29.78,29.78,0.0,0.0,0.0
26,KCODENVE658,America/Denver,2023-06-01T08:14:59Z,2023-06-01 02:14:59,1685607299,39.69437,-105.070053,,,90,86,86,86,1,54,54,54,0,0,0,0,0,0,50,50,50,54,54,54,54,54,54,29.78,29.78,0.0,0.0,0.0
27,KCODENVE658,America/Denver,2023-06-01T08:19:55Z,2023-06-01 02:19:55,1685607595,39.69437,-105.070053,,,90,87,86,86,1,54,54,54,0,0,0,0,0,0,50,50,50,54,54,54,54,54,54,29.78,29.78,0.0,0.0,0.0
28,KCODENVE658,America/Denver,2023-06-01T08:24:51Z,2023-06-01 02:24:51,1685607891,39.69437,-105.070053,,,113,88,87,87,1,54,54,54,0,0,0,0,0,0,50,50,50,54,54,54,54,54,54,29.79,29.78,0.13,0.0,0.0
29,KCODENVE658,America/Denver,2023-06-01T08:29:48Z,2023-06-01 02:29:48,1685608188,39.69437,-105.070053,,,113,90,88,88,1,54,54,54,0,0,0,0,0,0,51,50,50,54,54,54,54,54,54,29.8,29.79,0.13,0.0,0.0
30,KCODENVE658,America/Denver,2023-06-01T08:34:44Z,2023-06-01 02:34:44,1685608484,39.69437,-105.070053,,,225,90,90,90,1,54,53,54,0,0,0,0,0,0,51,51,51,54,53,54,54,53,54,29.8,29.8,0.0,0.0,0.0
31,KCODENVE658,America/Denver,2023-06-01T08:39:58Z,2023-06-01 02:39:58,1685608798,39.69437,-105.070053,,,203,90,89,89,1,53,53,53,0,0,0,0,0,0,51,50,50,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
32,KCODENVE658,America/Denver,2023-06-01T08:44:54Z,2023-06-01 02:44:54,1685609094,39.69437,-105.070053,,,248,89,89,89,1,53,53,53,0,0,0,0,0,0,50,50,50,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
33,KCODENVE658,America/Denver,2023-06-01T08:49:50Z,2023-06-01 02:49:50,1685609390,39.69437,-105.070053,,,293,89,87,87,1,53,53,53,0,0,0,0,0,0,50,49,50,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
34,KCODENVE658,America/Denver,2023-06-01T08:54:46Z,2023-06-01 02:54:46,1685609686,39.69437,-105.070053,,,270,87,87,87,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
35,KCODENVE658,America/Denver,2023-06-01T08:59:42Z,2023-06-01 02:59:42,1685609982,39.69437,-105.070053,,,0,87,86,86,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.81,29.8,0.13,0.0,0.0
36,KCODENVE658,America/Denver,2023-06-01T09:04:56Z,2023-06-01 03:04:56,1685610296,39.69437,-105.070053,,,113,86,85,85,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.81,29.81,0.0,0.0,0.0
37,KCODENVE658,America/Denver,2023-06-01T09:09:53Z,2023-06-01 03:09:53,1685610593,39.69437,-105.070053,,,45,85,85,85,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.81,29.81,0.0,0.0,0.0
38,KCODENVE658,America/Denver,2023-06-01T09:14:49Z,2023-06-01 03:14:49,1685610889,39.69437,-105.070053,,,23,85,85,85,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.81,29.8,-0.13,0.0,0.0
39,KCODENVE658,America/Denver,2023-06-01T09:19:44Z,2023-06-01 03:19:44,1685611184,39.69437,-105.070053,,,0,87,85,86,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
40,KCODENVE658,America/Denver,2023-06-01T09:24:59Z,2023-06-01 03:24:59,1685611499,39.69437,-105.070053,,,270,87,87,87,1,53,53,53,0,0,0,0,0,0,49,49,49,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
41,KCODENVE658,America/Denver,2023-06-01T09:29:57Z,2023-06-01 03:29:57,1685611797,39.69437,-105.070053,,,338,88,87,87,1,53,53,53,0,0,0,0,0,0,50,49,50,53,53,53,53,53,53,29.8,29.79,-0.12,0.0,0.0
42,KCODENVE658,America/Denver,2023-06-01T09:34:53Z,2023-06-01 03:34:53,1685612093,39.69437,-105.070053,,,90,90,88,89,1,53,53,53,0,0,0,0,0,0,50,50,50,53,53,53,53,53,53,29.8,29.79,0.13,0.0,0.0
43,KCODENVE658,America/Denver,2023-06-01T09:39:47Z,2023-06-01 03:39:47,1685612387,39.69437,-105.070053,,,45,90,90,90,1,53,53,53,0,0,0,0,0,0,50,50,50,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
44,KCODENVE658,America/Denver,2023-06-01T09:44:43Z,2023-06-01 03:44:43,1685612683,39.69437,-105.070053,,,23,91,90,90,1,53,53,53,0,0,0,0,0,0,51,50,51,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
45,KCODENVE658,America/Denver,2023-06-01T09:49:57Z,2023-06-01 03:49:57,1685612997,39.69437,-105.070053,,,225,92,91,91,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
46,KCODENVE658,America/Denver,2023-06-01T09:54:55Z,2023-06-01 03:54:55,1685613295,39.69437,-105.070053,,,315,92,92,92,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.8,29.8,0.0,0.0,0.0
47,KCODENVE658,America/Denver,2023-06-01T09:59:51Z,2023-06-01 03:59:51,1685613591,39.69437,-105.070053,,,23,92,92,92,1,54,53,53,1,0,0,1,0,0,51,51,51,54,53,53,54,53,53,29.81,29.8,0.13,0.0,0.0
48,KCODENVE658,America/Denver,2023-06-01T10:04:48Z,2023-06-01 04:04:48,1685613888,39.69437,-105.070053,,,270,92,92,92,1,54,54,54,0,0,0,1,0,0,51,51,51,54,54,54,54,54,54,29.81,29.81,0.0,0.0,0.0
49,KCODENVE658,America/Denver,2023-06-01T10:09:42Z,2023-06-01 04:09:42,1685614182,39.69437,-105.070053,,,23,92,92,92,1,54,54,54,0,0,0,0,0,0,51,51,51,54,54,54,54,54,54,29.81,29.81,0.0,0.0,0.0
50,KCODENVE658,America/Denver,2023-06-01T10:14:56Z,2023-06-01 04:14:56,1685614496,39.69437,-105.070053,,,0,93,92,92,1,54,54,54,0,0,0,0,0,0,52,51,51,54,54,54,54,54,54,29.81,29.81,0.0,0.0,0.0
51,KCODENVE658,America/Denver,2023-06-01T10:19:52Z,2023-06-01 04:19:52,1685614792,39.69437,-105.070053,,,45,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.81,29.81,0.0,0.0,0.0
52,KCODENVE658,America/Denver,2023-06-01T10:24:51Z,2023-06-01 04:24:51,1685615091,39.69437,-105.070053,,,225,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.81,29.81,0.0,0.0,0.0
53,KCODENVE658,America/Denver,2023-06-01T10:29:45Z,2023-06-01 04:29:45,1685615385,39.69437,-105.070053,,,248,93,93,93,1,54,53,54,0,0,0,0,0,0,52,51,52,54,53,54,54,53,54,29.81,29.81,0.0,0.0,0.0
54,KCODENVE658,America/Denver,2023-06-01T10:34:42Z,2023-06-01 04:34:42,1685615682,39.69437,-105.070053,,,0,93,93,93,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.81,0.13,0.0,0.0
55,KCODENVE658,America/Denver,2023-06-01T10:39:38Z,2023-06-01 04:39:38,1685615978,39.69437,-105.070053,,,270,93,93,93,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.82,0.0,0.0,0.0
56,KCODENVE658,America/Denver,2023-06-01T10:44:51Z,2023-06-01 04:44:51,1685616291,39.69437,-105.070053,,,0,93,93,93,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.82,0.0,0.0,0.0
57,KCODENVE658,America/Denver,2023-06-01T10:49:46Z,2023-06-01 04:49:46,1685616586,39.69437,-105.070053,,,293,94,93,93,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.82,0.0,0.0,0.0
58,KCODENVE658,America/Denver,2023-06-01T10:54:42Z,2023-06-01 04:54:42,1685616882,39.69437,-105.070053,,,270,94,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.81,-0.13,0.0,0.0
59,KCODENVE658,America/Denver,2023-06-01T10:59:57Z,2023-06-01 04:59:57,1685617197,39.69437,-105.070053,,,225,94,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.81,0.12,0.0,0.0
60,KCODENVE658,America/Denver,2023-06-01T11:04:53Z,2023-06-01 05:04:53,1685617493,39.69437,-105.070053,,,270,94,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.82,0.0,0.0,0.0
61,KCODENVE658,America/Denver,2023-06-01T11:09:49Z,2023-06-01 05:09:49,1685617789,39.69437,-105.070053,,,315,94,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.82,29.82,0.0,0.0,0.0
62,KCODENVE658,America/Denver,2023-06-01T11:14:45Z,2023-06-01 05:14:45,1685618085,39.69437,-105.070053,,,68,94,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.82,0.13,0.0,0.0
63,KCODENVE658,America/Denver,2023-06-01T11:19:59Z,2023-06-01 05:19:59,1685618399,39.69437,-105.070053,,,68,94,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
64,KCODENVE658,America/Denver,2023-06-01T11:24:55Z,2023-06-01 05:24:55,1685618695,39.69437,-105.070053,,,68,95,94,94,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
65,KCODENVE658,America/Denver,2023-06-01T11:29:52Z,2023-06-01 05:29:52,1685618992,39.69437,-105.070053,,,23,95,95,95,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
66,KCODENVE658,America/Denver,2023-06-01T11:34:47Z,2023-06-01 05:34:47,1685619287,39.69437,-105.070053,,,23,95,95,95,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
67,KCODENVE658,America/Denver,2023-06-01T11:39:44Z,2023-06-01 05:39:44,1685619584,39.69437,-105.070053,,,45,96,95,95,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
68,KCODENVE658,America/Denver,2023-06-01T11:44:58Z,2023-06-01 05:44:58,1685619898,39.69437,-105.070053,,,68,96,96,96,1,53,53,53,0,0,0,0,0,0,51,51,51,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
69,KCODENVE658,America/Denver,2023-06-01T11:49:54Z,2023-06-01 05:49:54,1685620194,39.69437,-105.070053,,,0,96,96,96,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
70,KCODENVE658,America/Denver,2023-06-01T11:54:50Z,2023-06-01 05:54:50,1685620490,39.69437,-105.070053,,,68,97,96,96,1,52,52,52,0,0,0,0,0,0,52,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
71,KCODENVE658,America/Denver,2023-06-01T11:59:46Z,2023-06-01 05:59:46,1685620786,39.69437,-105.070053,,,338,97,97,97,1,52,52,52,0,0,0,0,0,0,52,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
72,KCODENVE658,America/Denver,2023-06-01T12:04:42Z,2023-06-01 06:04:42,1685621082,39.69437,-105.070053,,,23,97,97,97,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
73,KCODENVE658,America/Denver,2023-06-01T12:09:57Z,2023-06-01 06:09:57,1685621397,39.69437,-105.070053,,,23,97,97,97,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
74,KCODENVE658,America/Denver,2023-06-01T12:14:52Z,2023-06-01 06:14:52,1685621692,39.69437,-105.070053,,,0,97,97,97,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
75,KCODENVE658,America/Denver,2023-06-01T12:19:49Z,2023-06-01 06:19:49,1685621989,39.69437,-105.070053,,,338,97,97,97,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
76,KCODENVE658,America/Denver,2023-06-01T12:24:44Z,2023-06-01 06:24:44,1685622284,39.69437,-105.070053,,,45,97,97,97,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
77,KCODENVE658,America/Denver,2023-06-01T12:29:59Z,2023-06-01 06:29:59,1685622599,39.69437,-105.070053,,,45,97,97,97,1,52,52,52,0,0,0,0,0,0,51,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
78,KCODENVE658,America/Denver,2023-06-01T12:34:57Z,2023-06-01 06:34:57,1685622897,39.69437,-105.070053,,,68,97,97,97,1,52,52,52,0,0,0,0,0,0,52,51,51,52,52,52,52,52,52,29.83,29.83,0.0,0.0,0.0
79,KCODENVE658,America/Denver,2023-06-01T12:39:51Z,2023-06-01 06:39:51,1685623191,39.69437,-105.070053,,,23,97,97,97,1,53,52,52,0,0,0,0,0,0,52,52,52,53,52,52,53,52,52,29.83,29.83,0.0,0.0,0.0
80,KCODENVE658,America/Denver,2023-06-01T12:44:47Z,2023-06-01 06:44:47,1685623487,39.69437,-105.070053,,,68,97,97,97,1,53,53,53,0,0,0,0,0,0,52,52,52,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
81,KCODENVE658,America/Denver,2023-06-01T12:49:45Z,2023-06-01 06:49:45,1685623785,39.69437,-105.070053,,,23,97,97,97,1,53,53,53,0,0,0,0,0,0,52,52,52,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
82,KCODENVE658,America/Denver,2023-06-01T12:54:58Z,2023-06-01 06:54:58,1685624098,39.69437,-105.070053,,,68,97,97,97,1,53,53,53,0,0,0,0,0,0,52,52,52,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
83,KCODENVE658,America/Denver,2023-06-01T12:59:56Z,2023-06-01 06:59:56,1685624396,39.69437,-105.070053,,,68,97,96,96,1,53,53,53,0,0,0,0,0,0,52,52,52,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
84,KCODENVE658,America/Denver,2023-06-01T13:04:51Z,2023-06-01 07:04:51,1685624691,39.69437,-105.070053,,,23,96,96,96,1,53,53,53,0,0,0,0,0,0,52,52,52,53,53,53,53,53,53,29.83,29.83,0.0,0.0,0.0
85,KCODENVE658,America/Denver,2023-06-01T13:09:48Z,2023-06-01 07:09:48,1685624988,39.69437,-105.070053,,,23,96,95,95,1,54,53,53,0,0,0,0,0,0,52,52,52,54,53,53,54,53,53,29.83,29.83,0.0,0.0,0.0
86,KCODENVE658,America/Denver,2023-06-01T13:14:43Z,2023-06-01 07:14:43,1685625283,39.69437,-105.070053,,,68,95,94,94,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
87,KCODENVE658,America/Denver,2023-06-01T13:19:56Z,2023-06-01 07:19:56,1685625596,39.69437,-105.070053,,,68,94,94,94,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
88,KCODENVE658,America/Denver,2023-06-01T13:24:52Z,2023-06-01 07:24:52,1685625892,39.69437,-105.070053,,,68,94,94,94,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
89,KCODENVE658,America/Denver,2023-06-01T13:29:48Z,2023-06-01 07:29:48,1685626188,39.69437,-105.070053,,,338,94,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
90,KCODENVE658,America/Denver,2023-06-01T13:34:44Z,2023-06-01 07:34:44,1685626484,39.69437,-105.070053,,,338,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
91,KCODENVE658,America/Denver,2023-06-01T13:39:58Z,2023-06-01 07:39:58,1685626798,39.69437,-105.070053,,,45,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
92,KCODENVE658,America/Denver,2023-06-01T13:44:54Z,2023-06-01 07:44:54,1685627094,39.69437,-105.070053,,,23,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
93,KCODENVE658,America/Denver,2023-06-01T13:49:51Z,2023-06-01 07:49:51,1685627391,39.69437,-105.070053,,,0,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
94,KCODENVE658,America/Denver,2023-06-01T13:54:47Z,2023-06-01 07:54:47,1685627687,39.69437,-105.070053,,,45,93,93,93,1,54,54,54,0,0,0,0,0,0,52,52,52,54,54,54,54,54,54,29.83,29.83,0.0,0.0,0.0
95,KCODENVE658,America/Denver,2023-06-01T13:59:43Z,2023-06-01 07:59:43,1685627983,39.69437,-105.070053,,,45,93,93,93,1,55,54,54,0,0,0,0,0,0,53,52,52,55,54,54,55,54,54,29.83,29.83,0.0,0.0,0.0
96,KCODENVE658,America/Denver,2023-06-01T14:04:57Z,2023-06-01 08:04:57,1685628297,39.69437,-105.070053,,,45,93,93,93,1,55,55,55,0,0,0,0,0,0,53,53,53,55,55,55,55,55,55,29.83,29.83,0.0,0.0,0.0
97,KCODENVE658,America/Denver,2023-06-01T14:09:53Z,2023-06-01 08:09:53,1685628593,39.69437,-105.070053,,,0,93,92,92,1,55,55,55,0,0,0,0,0,0,53,52,53,55,55,55,55,55,55,29.83,29.83,0.0,0.0,0.0
98,KCODENVE658,America/Denver,2023-06-01T14:14:49Z,2023-06-01 08:14:49,1685628889,39.69437,-105.070053,,,45,92,91,91,1,55,55,55,0,0,0,0,0,0,53,52,53,55,55,55,55,55,55,29.83,29.83,0.0,0.0,0.0
99,KCODENVE658,America/Denver,2023-06-01T14:19:45Z,2023-06-01 08:19:45,1685629185,39.69437,-105.070053,,,0,92,91,91,1,55,55,55,0,0,0,0,0,0,53,53,53,55,55,55,55,55,55,29.83,29.83,0.0,0.0,0.0
100,KCODENVE658,America/Denver,2023-06-01T14:24:59Z,2023-06-01 08:24:59,1685629499,39.69437,-105.070053,,,45,93,90,91,1,56,55,56,0,0,0,0,0,0,54,53,53,56,55,56,56,55,56,29.83,29.83,0.0,0.0,0.0
101,KCODENVE658,America/Denver,2023-06-01T14:29:55Z,2023-06-01 08:29:55,1685629795,39.69437,-105.070053,,,45,90,88,89,1,56,56,56,0,0,0,0,0,0,53,53,53,56,56,56,56,56,56,29.83,29.83,0.0,0.0,0.0
102,KCODENVE658,America/Denver,2023-06-01T14:34:51Z,2023-06-01 08:34:51,1685630091,39.69437,-105.070053,,,45,88,86,87,1,57,56,56,0,0,0,0,0,0,53,52,53,57,56,56,57,56,56,29.83,29.83,0.0,0.0,0.0
103,KCODENVE658,America/Denver,2023-06-01T14:39:49Z,2023-06-01 08:39:49,1685630389,39.69437,-105.070053,,,23,87,84,85,1,57,57,57,0,0,0,0,0,0,53,52,53,57,57,57,57,57,57,29.83,29.82,-0.13,0.0,0.0
104,KCODENVE658,America/Denver,2023-06-01T14:44:45Z,2023-06-01 08:44:45,1685630685,39.69437,-105.070053,,,45,84,82,82,1,58,57,58,0,0,0,0,0,0,53,52,52,58,57,58,58,57,58,29.82,29.82,0.0,0.0,0.0
